id,lastLogOff,timeCreated,accountAge,accountAgePersonal,nrOfGamesOwned,totalNumberOfGamesPlayedFriends,meanNumberOfPGameslayedFriends,nrOfGamesPlayed,totalPlaytime,nrOfFriends,totalPlaytimeFriends,meanPlaytimeFriends,totalNrOfGamesOwnedFriends,meanNrOfGamesOwnedFriends,totalAccountAgeFriends,meanAccountAgeFriends,totalAccountAgeFriendsPersonal,meanAccountAgeFriendsPersonal
7.656119815234107e+16,1476843405.0,1409382336.0,102774828.0,67461069.0,3.0,106.0,3.925925925925926,1.0,7862.0,27.0,161515.0,5982.037037037037,248.0,9.185185185185185,3132120111.0,116004448.55555555,2858140370.0,105857050.74074075
7.656119810700832e+16,1511895754.0,1379069046.0,133088118.0,132826708.0,38.0,726.0,42.705882352941174,34.0,84778.0,17.0,1621139.0,95361.11764705883,977.0,57.470588235294116,1989542753.0,117031926.64705883,1978316733.0,116371572.52941176
7.656119824266256e+16,1511372681.0,1438625019.0,73532145.0,72747662.0,203.0,2918.0,208.42857142857142,158.0,205313.0,14.0,2524075.0,180291.07142857142,5349.0,382.07142857142856,1556773034.0,111198073.85714285,1545494956.0,110392496.85714285
7.656119807113115e+16,1511461506.0,1347040253.0,165116911.0,164421253.0,3.0,284.0,9.466666666666667,2.0,42427.0,30.0,4979523.0,165984.1,534.0,17.8,8302676543.0,276755884.76666665,8167788492.0,272259616.4
7.656119813743216e+16,1511419416.0,1400629138.0,111528026.0,110790278.0,37.0,503.0,29.58823529411765,34.0,110140.0,17.0,3123816.0,183753.88235294117,734.0,43.1764705882353,2264066408.0,133180376.94117647,2179756031.0,128220943.0
7.656119812288157e+16,1511901045.0,1389741333.0,122415831.0,122159712.0,97.0,1179.0,53.59090909090909,57.0,210128.0,22.0,4974906.0,226132.0909090909,1512.0,68.72727272727273,4373893828.0,198813355.8181818,4343895411.0,197449791.4090909
7.656119834185533e+16,1511256394.0,1477911527.0,34245637.0,33344867.0,2.0,14.0,2.3333333333333335,2.0,19485.0,6.0,267258.0,44543.0,43.0,7.166666666666667,208680020.0,34780003.333333336,196853976.0,32808996.0
7.656119802462109e+16,1511537231.0,1272912431.0,239244733.0,238624800.0,32.0,463.0,23.15,32.0,289613.0,20.0,3741868.0,187093.4,678.0,33.9,2368547446.0,118427372.3,2352696958.0,117634847.9
7.656119808634843e+16,1511268041.0,1363404766.0,148752398.0,147863275.0,122.0,372.0,28.615384615384617,89.0,410159.0,13.0,1867265.0,143635.76923076922,503.0,38.69230769230769,1838202193.0,141400168.69230768,1806576631.0,138967433.15384614
7.656119831154413e+16,1511934795.0,1466354060.0,45803104.0,45580735.0,11.0,181.0,20.11111111111111,9.0,53485.0,9.0,815384.0,90598.22222222222,245.0,27.22222222222222,861199746.0,95688860.66666667,851753887.0,94639320.77777778
7.656119820312186e+16,1511527472.0,1434908994.0,77248170.0,76618478.0,15.0,533.0,26.65,13.0,145407.0,20.0,3491690.0,174584.5,713.0,35.65,2401537336.0,120076866.8,2386066813.0,119303340.65
7.656119804345886e+16,1511645268.0,1308401222.0,203755942.0,203244046.0,355.0,1830.0,140.76923076923077,280.0,189346.0,13.0,2802790.0,215599.23076923078,2835.0,218.07692307692307,2677508501.0,205962192.3846154,2645763281.0,203520252.3846154
7.656119818154963e+16,1499446133.0,1424804022.0,87353142.0,74642111.0,7.0,1594.0,37.95238095238095,4.0,170133.0,42.0,7958620.0,189490.95238095237,2743.0,65.30952380952381,5569695901.0,132611807.16666667,5525073748.0,131549374.95238096
7.65611981556442e+16,1512057504.0,1411379924.0,100777240.0,100677580.0,10.0,188.0,6.064516129032258,9.0,6600.0,31.0,366294.0,11815.935483870968,460.0,14.838709677419354,3443974386.0,111095947.93548387,3215385022.0,103722097.48387097
7.656119864811125e+16,1511301073.0,1488027321.0,24129843.0,23273752.0,5.0,62.0,8.857142857142858,3.0,44100.0,7.0,316434.0,45204.857142857145,88.0,12.571428571428571,382051550.0,54578792.85714286,378176567.0,54025223.85714286
7.656119837756314e+16,1511200540.0,1491286911.0,20870253.0,19913629.0,3.0,31.0,2.3846153846153846,1.0,32091.0,13.0,415522.0,31963.23076923077,51.0,3.923076923076923,637380836.0,49029295.07692308,625307106.0,48100546.615384616
7.656119829884378e+16,1511787464.0,1460968687.0,51188477.0,50818777.0,25.0,137.0,12.454545454545455,9.0,59861.0,11.0,739161.0,67196.45454545454,248.0,22.545454545454547,854625631.0,77693239.18181819,847012374.0,77001124.9090909
7.656119812983046e+16,1444916716.0,1394973529.0,117183635.0,49943187.0,4.0,329.0,41.125,4.0,15348.0,8.0,1130498.0,141312.25,513.0,64.125,1284560119.0,160570014.875,1272634671.0,159079333.875
7.656119828195747e+16,1512151051.0,1454769353.0,57387811.0,57381698.0,13.0,716.0,79.55555555555556,11.0,109210.0,9.0,1161994.0,129110.44444444444,1128.0,125.33333333333333,1334028049.0,148225338.7777778,1323706484.0,147078498.2222222
7.656119805759254e+16,1510874899.0,1327428333.0,184728831.0,183446566.0,89.0,558.0,55.8,57.0,391046.0,10.0,3046827.0,304682.7,662.0,66.2,1825755819.0,182575581.9,1812821506.0,181282150.6
7.6561198164244e+16,1511202689.0,1416493270.0,95663894.0,94709419.0,449.0,1455.0,207.85714285714286,313.0,218908.0,7.0,1296516.0,185216.57142857142,2320.0,331.42857142857144,1081007349.0,154429621.2857143,1074895132.0,153556447.42857143
7.65611981089966e+16,1511283649.0,1380435716.0,131721448.0,130847933.0,55.0,1115.0,20.64814814814815,43.0,70542.0,54.0,2954062.0,54704.851851851854,2201.0,40.75925925925926,8583332858.0,158950608.4814815,8502480712.0,157453346.5185185
7.656119820186638e+16,1511717940.0,1419414124.0,92743040.0,92303816.0,13.0,99.0,7.615384615384615,7.0,6154.0,13.0,168967.0,12997.461538461539,231.0,17.76923076923077,1836837511.0,141295193.15384614,1830415327.0,140801179.0
7.65611980080282e+16,1511426771.0,1237458832.0,274698332.0,273967939.0,48.0,207.0,34.5,24.0,145725.0,6.0,741114.0,123519.0,324.0,54.0,665600538.0,110933423.0,660294258.0,110049043.0
7.656119806828278e+16,1509434112.0,1343560464.0,168596700.0,165873648.0,102.0,519.0,86.5,32.0,10966.0,6.0,611686.0,101947.66666666667,913.0,152.16666666666666,944217577.0,157369596.16666666,941134117.0,156855686.16666666
7.656119830554149e+16,1511559262.0,1463246852.0,48910312.0,48312410.0,18.0,83.0,8.3,17.0,83090.0,10.0,1052317.0,105231.7,109.0,10.9,870907843.0,87090784.3,851116432.0,85111643.2
7.656119805878754e+16,1511364431.0,1329261611.0,182895553.0,182102820.0,64.0,654.0,65.4,45.0,162252.0,10.0,2580824.0,258082.4,817.0,81.7,1586874993.0,158687499.3,1581481146.0,158148114.6
7.656119806218883e+16,1511919187.0,1334676802.0,177480362.0,177242385.0,5.0,259.0,13.631578947368421,4.0,47101.0,19.0,2279646.0,119981.36842105263,425.0,22.36842105263158,3178305090.0,167279215.2631579,3096334205.0,162964958.15789473
7.656119820304986e+16,1511456876.0,1419843086.0,92314078.0,91613790.0,56.0,192.0,32.0,22.0,45011.0,6.0,591892.0,98648.66666666667,299.0,49.833333333333336,623931371.0,103988561.83333333,615835364.0,102639227.33333333
7.656119811487117e+16,1511656503.0,1384612381.0,127544783.0,127044122.0,135.0,2761.0,251.0,122.0,380303.0,11.0,4660967.0,423724.2727272727,4577.0,416.09090909090907,2100102994.0,190918454.0,2092079938.0,190189085.27272728
7.656119820287288e+16,1511913009.0,1434883724.0,77273440.0,77029285.0,113.0,1185.0,25.21276595744681,79.0,370401.0,47.0,6333386.0,134752.89361702127,1577.0,33.5531914893617,5090955448.0,108318201.0212766,5053684954.0,107525211.78723404
7.65611981158489e+16,1511121000.0,1385400808.0,126756356.0,125720192.0,18.0,238.0,34.0,10.0,183112.0,7.0,1263149.0,180449.85714285713,453.0,64.71428571428571,697338540.0,99619791.42857143,690050523.0,98578646.14285715
7.656119805067373e+16,1511348148.0,1318796724.0,193360440.0,192551424.0,197.0,910.0,101.11111111111111,139.0,242787.0,9.0,1814103.0,201567.0,1184.0,131.55555555555554,1487905813.0,165322868.1111111,1478950611.0,164327845.66666666
7.65611981497893e+16,1511785110.0,1407994838.0,104162326.0,103790272.0,35.0,1526.0,36.333333333333336,34.0,86011.0,42.0,3162560.0,75299.04761904762,2824.0,67.23809523809524,2991882224.0,71235291.04761904,2967939725.0,70665231.54761904
7.656119830213952e+16,1511489028.0,1461794807.0,50362357.0,49694221.0,19.0,245.0,27.22222222222222,15.0,120571.0,9.0,1810320.0,201146.66666666666,333.0,37.0,1125103970.0,125011552.22222222,1118719337.0,124302148.55555555
7.656119800762371e+16,1512044713.0,1236726974.0,275430190.0,275317739.0,20.0,321.0,21.4,12.0,66465.0,15.0,5864792.0,390986.13333333336,600.0,40.0,3394840257.0,226322683.8,3389942270.0,225996151.33333334
7.656119802401682e+16,1510944785.0,1271551119.0,240606045.0,239393666.0,685.0,1261.0,114.63636363636364,281.0,223446.0,11.0,2557562.0,232505.63636363635,1917.0,174.27272727272728,2078944543.0,188994958.45454547,2072439209.0,188403564.45454547
7.656119804939302e+16,1511951881.0,1316792912.0,195364252.0,195158969.0,4.0,179.0,19.88888888888889,3.0,218316.0,9.0,1139246.0,126582.88888888889,319.0,35.44444444444444,1346580135.0,149620015.0,1317584390.0,146398265.55555555
7.65611980993509e+16,1510705652.0,1374496049.0,137661115.0,136209603.0,11.0,77.0,4.8125,8.0,12861.0,16.0,157419.0,9838.6875,149.0,9.3125,1563590811.0,97724425.6875,1540630629.0,96289414.3125
7.65611980920694e+16,1511666293.0,1369252311.0,142904853.0,142413982.0,78.0,15813.0,156.56435643564356,48.0,107625.0,101.0,38136215.0,377586.28712871287,27166.0,268.970297029703,17026458112.0,168578793.18811882,16955130672.0,167872580.9108911
7.656119826523678e+16,1511561171.0,1449497741.0,62659423.0,62063430.0,24.0,94.0,13.428571428571429,23.0,133811.0,7.0,673793.0,96256.14285714286,145.0,20.714285714285715,891721874.0,127388839.14285715,885269106.0,126467015.14285715
7.656119802857438e+16,1511692688.0,1281036422.0,231120742.0,230656266.0,318.0,1173.0,69.0,88.0,94853.0,17.0,1950161.0,114715.35294117648,1712.0,100.70588235294117,1408999906.0,82882347.41176471,1398275851.0,82251520.64705883
7.65611981596969e+16,1511858923.0,1413895895.0,98261269.0,97963028.0,55.0,4623.0,154.1,39.0,76165.0,30.0,5372619.0,179087.3,9564.0,318.8,4353726952.0,145124231.73333332,4330557240.0,144351908.0
7.656119806909946e+16,1511627345.0,1344653573.0,167503591.0,166973772.0,325.0,12083.0,172.61428571428573,209.0,96977.0,70.0,9360055.0,133715.07142857142,22007.0,314.3857142857143,10365180774.0,148074011.05714285,10202424843.0,145748926.32857144
7.656119816386622e+16,1511541345.0,1416324206.0,95832958.0,95217139.0,166.0,1227.0,81.8,118.0,195903.0,15.0,2244884.0,149658.93333333332,2072.0,138.13333333333333,1391280127.0,92752008.46666667,1377596858.0,91839790.53333333
7.656119817289269e+16,1511547655.0,1420734927.0,91422237.0,90812728.0,15.0,312.0,31.2,10.0,142185.0,10.0,2845231.0,284523.1,568.0,56.8,1685187895.0,168518789.5,1678839091.0,167883909.1
7.656119815222762e+16,1511068491.0,1409309317.0,102847847.0,101759174.0,43.0,89.0,14.833333333333334,16.0,123835.0,6.0,835238.0,139206.33333333334,129.0,21.5,678190594.0,113031765.66666667,670658060.0,111776343.33333333
7.656119805799592e+16,1493652224.0,1328041569.0,184115595.0,165610655.0,13.0,1805.0,75.20833333333333,9.0,63205.0,24.0,5786158.0,241089.91666666666,2786.0,116.08333333333333,6696447312.0,279018638.0,6548692058.0,272862169.0833333
7.656119806035925e+16,1511709483.0,1331730922.0,180426242.0,179978561.0,22.0,141.0,23.5,15.0,36772.0,6.0,392156.0,65359.333333333336,203.0,33.833333333333336,779981640.0,129996940.0,752097473.0,125349578.83333333
7.656119812208506e+16,1511708983.0,1389114756.0,123042408.0,122594227.0,19.0,98.0,14.0,14.0,64229.0,7.0,339135.0,48447.857142857145,159.0,22.714285714285715,858347599.0,122621085.57142857,836424260.0,119489180.0
7.656119814840827e+16,1511942734.0,1407178725.0,104978439.0,104764009.0,13.0,249.0,31.125,8.0,130242.0,8.0,1590869.0,198858.625,431.0,53.875,808175038.0,101021879.75,796099246.0,99512405.75
7.656119827856574e+16,1511510967.0,1453541952.0,58615212.0,57969015.0,8.0,281.0,31.22222222222222,5.0,20360.0,9.0,641440.0,71271.11111111111,523.0,58.111111111111114,1357332725.0,150814747.2222222,1346506955.0,149611883.8888889
7.656119799013667e+16,1511594417.0,1180112533.0,332044631.0,331481884.0,709.0,937.0,104.11111111111111,350.0,1009282.0,9.0,2004740.0,222748.88888888888,1426.0,158.44444444444446,1335933313.0,148437034.7777778,1327471265.0,147496807.2222222
7.656119808978846e+16,1507695041.0,1366920705.0,145236459.0,140774336.0,196.0,1141.0,126.77777777777777,157.0,153124.0,9.0,2457469.0,273052.1111111111,2228.0,247.55555555555554,1381449785.0,153494420.55555555,1371053230.0,152339247.7777778
7.656119836304573e+16,1511718720.0,1485622485.0,26534679.0,26096235.0,9.0,1090.0,136.25,7.0,25215.0,8.0,1991795.0,248974.375,2093.0,261.625,1341695034.0,167711879.25,1336699965.0,167087495.625
7.656119798085102e+16,1311484367.0,1139317425.0,372839739.0,172166942.0,7.0,181.0,6.961538461538462,2.0,52436.0,26.0,1749718.0,67296.84615384616,289.0,11.115384615384615,7831688600.0,301218792.3076923,4190536143.0,161174467.03846154
7.656119808684794e+16,1511803208.0,1363934853.0,148222311.0,147868355.0,38.0,324.0,27.0,26.0,116491.0,12.0,904590.0,75382.5,491.0,40.916666666666664,1152923098.0,96076924.83333333,1144051830.0,95337652.5
7.656119803239187e+16,1511070415.0,1287945721.0,224211443.0,223124694.0,34.0,491.0,44.63636363636363,15.0,138621.0,11.0,3321731.0,301975.54545454547,984.0,89.45454545454545,2185293499.0,198663045.36363637,2176893590.0,197899417.27272728
7.656119812037312e+16,1511531623.0,1388093100.0,124064064.0,123438523.0,10.0,163.0,20.375,9.0,5110.0,8.0,636392.0,79549.0,213.0,26.625,989956241.0,123744530.125,984624000.0,123078000.0
7.65611980262459e+16,1508382634.0,1275670410.0,236486754.0,232712224.0,38.0,401.0,40.1,19.0,379905.0,10.0,2113076.0,211307.6,631.0,63.1,1417360788.0,141736078.8,1411376102.0,141137610.2
7.656119810410893e+16,1511276983.0,1377248983.0,134908181.0,134028000.0,126.0,712.0,79.11111111111111,61.0,146328.0,9.0,10614135.0,1179348.3333333333,1092.0,121.33333333333333,2223567521.0,247063057.8888889,2204916032.0,244990670.2222222
7.656119820881005e+16,1512099581.0,1422657498.0,89499666.0,89442083.0,41.0,340.0,56.666666666666664,22.0,71621.0,6.0,1010034.0,168339.0,445.0,74.16666666666667,557868006.0,92978001.0,556035187.0,92672531.16666667
7.656119812265336e+16,1511622759.0,1389595437.0,122561727.0,122027322.0,11.0,61.0,4.6923076923076925,4.0,6173.0,13.0,144431.0,11110.076923076924,110.0,8.461538461538462,1292225521.0,99401963.15384616,1144353743.0,88027211.0
7.656119810714688e+16,1495178895.0,1379154551.0,133002613.0,116024344.0,1.0,42.0,7.0,1.0,58379.0,6.0,438012.0,73002.0,76.0,12.666666666666666,697464040.0,116244006.66666667,686983845.0,114497307.5
7.656119823953787e+16,1508586220.0,1437112729.0,75044435.0,71473491.0,6.0,368.0,33.45454545454545,6.0,14968.0,11.0,1184439.0,107676.27272727272,506.0,46.0,1176892700.0,106990245.45454545,1146824630.0,104256784.54545455
7.656119823581894e+16,1511048547.0,1435172658.0,76984506.0,75875889.0,3.0,81.0,13.5,2.0,51027.0,6.0,575482.0,95913.66666666667,127.0,21.166666666666668,623522443.0,103920407.16666667,618123430.0,103020571.66666667
7.656119799055858e+16,1511562356.0,1181825689.0,330331475.0,329736667.0,62.0,825.0,91.66666666666667,36.0,51293.0,9.0,1056188.0,117354.22222222222,1212.0,134.66666666666666,2907485883.0,323053987.0,2898329325.0,322036591.6666667
7.656119810827714e+16,1509122099.0,1380019283.0,132137881.0,129102816.0,17.0,71.0,8.875,11.0,12173.0,8.0,294010.0,36751.25,119.0,14.875,496920732.0,62115091.5,487340914.0,60917614.25
7.656119829505627e+16,1506414376.0,1459161875.0,52995289.0,47252501.0,5.0,34.0,4.857142857142857,4.0,18539.0,7.0,194501.0,27785.85714285714,83.0,11.857142857142858,298256169.0,42608024.14285714,287248330.0,41035475.71428572
7.65611983992386e+16,1511391644.0,1498318710.0,13838454.0,13072934.0,1.0,42.0,6.0,1.0,4911.0,7.0,127342.0,18191.714285714286,52.0,7.428571428571429,581840533.0,83120076.14285715,579296463.0,82756637.57142857
7.6561198361777e+16,1511498855.0,1485025095.0,27132069.0,26473760.0,23.0,136.0,9.066666666666666,19.0,43308.0,15.0,855700.0,57046.666666666664,166.0,11.066666666666666,1378732429.0,91915495.26666667,1348574562.0,89904970.8
7.656119796827946e+16,1511640715.0,1092610583.0,419546581.0,419030132.0,40.0,7473.0,196.6578947368421,7.0,17486.0,38.0,7663861.0,201680.55263157896,14992.0,394.5263157894737,8549333482.0,224982460.0526316,8459223496.0,222611144.63157895
7.656119816127629e+16,1506698388.0,1414816958.0,97340206.0,91881430.0,11.0,284.0,28.4,3.0,28165.0,10.0,517769.0,51776.9,555.0,55.5,1027037820.0,102703782.0,999806502.0,99980650.2
7.656119820678936e+16,1459966292.0,1436778035.0,75379129.0,23188257.0,3.0,242.0,40.333333333333336,2.0,49986.0,6.0,993448.0,165574.66666666666,340.0,56.666666666666664,642338704.0,107056450.66666667,583073387.0,97178897.83333333
7.656119807352877e+16,1511263151.0,1350195169.0,161961995.0,161067982.0,41.0,1473.0,77.52631578947368,29.0,88325.0,19.0,2011745.0,105881.31578947368,3047.0,160.3684210526316,3382811187.0,178042694.0526316,3364535616.0,177080821.89473686
7.656119815057203e+16,1511123361.0,1408388184.0,103768980.0,102735177.0,22.0,265.0,37.857142857142854,17.0,118807.0,7.0,1320528.0,188646.85714285713,372.0,53.142857142857146,1283382577.0,183340368.14285713,1276682173.0,182383167.57142857
7.656119796339422e+16,1510359107.0,1071533874.0,440623290.0,438825233.0,117.0,221.0,27.625,24.0,124759.0,8.0,1214562.0,151820.25,337.0,42.125,1473504843.0,184188105.375,1413160672.0,176645084.0
7.656119802881717e+16,1510948997.0,1281526219.0,230630945.0,229422778.0,17.0,529.0,58.77777777777778,8.0,24500.0,9.0,790516.0,87835.11111111111,719.0,79.88888888888889,1195387557.0,132820839.66666667,1173052393.0,130339154.77777778
7.656119800460426e+16,1510480120.0,1230567511.0,281589653.0,279912609.0,86.0,668.0,95.42857142857143,68.0,87659.0,7.0,845656.0,120808.0,1281.0,183.0,1559618900.0,222802700.0,1542737927.0,220391132.42857143
7.656119808943184e+16,1510908815.0,1366643613.0,145513551.0,144265202.0,54.0,580.0,41.42857142857143,38.0,178617.0,14.0,3354798.0,239628.42857142858,897.0,64.07142857142857,2721056483.0,194361177.35714287,2706166403.0,193297600.2142857
7.65611981448367e+16,1511625007.0,1405333362.0,106823802.0,106291645.0,34.0,605.0,25.208333333333332,22.0,54181.0,24.0,2763074.0,115128.08333333333,870.0,36.25,3098132073.0,129088836.375,3035715006.0,126488125.25
7.65611981864939e+16,1511760148.0,1426803222.0,85353942.0,84956926.0,25.0,89.0,14.833333333333334,19.0,110462.0,6.0,802690.0,133781.66666666666,107.0,17.833333333333332,933363560.0,155560593.33333334,875077656.0,145846276.0
7.656119813765072e+16,1511862613.0,1400827675.0,111329489.0,111034938.0,68.0,1431.0,55.03846153846154,60.0,233995.0,26.0,3582291.0,137780.42307692306,1945.0,74.8076923076923,2836109083.0,109081118.57692307,2810754622.0,108105947.0
7.656119808394493e+16,1512067817.0,1360878286.0,151278878.0,151189531.0,38.0,153.0,8.5,24.0,139496.0,18.0,353967.0,19664.833333333332,330.0,18.333333333333332,2216435982.0,123135332.33333333,2169466258.0,120525903.22222222
7.656119809426274e+16,1511632779.0,1371035721.0,141121443.0,140597058.0,2.0,93.0,9.3,2.0,39626.0,10.0,345665.0,34566.5,199.0,19.9,1470495463.0,147049546.3,1462601562.0,146260156.2
7.656119842755861e+16,1511186990.0,1506856724.0,5300440.0,4330266.0,1.0,19.0,1.5833333333333333,1.0,29436.0,12.0,283716.0,23643.0,22.0,1.8333333333333333,237278282.0,19773190.166666668,225690822.0,18807568.5
7.656119829879485e+16,1511344820.0,1460982106.0,51175058.0,50362714.0,10.0,259.0,28.77777777777778,3.0,47342.0,9.0,731021.0,81224.55555555556,457.0,50.77777777777778,980512202.0,108945800.22222222,883164408.0,98129378.66666667
7.65611980555169e+16,1511558229.0,1324882657.0,187274507.0,186675572.0,43.0,474.0,36.46153846153846,40.0,139015.0,13.0,1388781.0,106829.30769230769,612.0,47.07692307692308,1868070585.0,143697737.30769232,1833644027.0,141049540.53846154
7.656119831039616e+16,1511819656.0,1465837804.0,46319360.0,45981852.0,10.0,145.0,11.153846153846153,8.0,39087.0,13.0,1098985.0,84537.30769230769,200.0,15.384615384615385,1355910896.0,104300838.15384616,1335499835.0,102730756.53846154
